F0	F10	F20	F30	F40	F50	F60
2L.129497441990	0.197986577181208	0.211180124223602	0.16304347826087	0.107344632768362	0.153846153846154	0.103448275862069	0.0680272108843537
2L.9848468351169	0.00888888888888889	0	0	0	0	0.0131578947368421	0
2L.9888445562198	0	0	0.00806451612903226	0	0	0.0126582278481013	0
2L.3994960207951	0.265486725663717	0.220588235294118	0.318840579710145	0.147058823529412	0.212121212121212	0.125	0.204081632653061
2L.3370093325731	0.279661016949153	0.292682926829268	0.222222222222222	0.195652173913043	0.293103448275862	0.261538461538462	0.329113924050633
2L.699192684449	0.563451776649746	0.476744186046512	0.416666666666667	0.455882352941176	0.459183673469388	0.376623376623377	0.4
2L.5126232914393	0.566326530612245	0.541666666666667	0.393939393939394	0.333333333333333	0.49438202247191	0.438356164383562	0.431372549019608
2L.1738875515075	0.10655737704918	0.0625	0.0317460317460317	0	0.0111111111111111	0	0
2L.5942073372705	0.395061728395062	0.163636363636364	0.260416666666667	0.175675675675676	0.285714285714286	0.13953488372093	0.166666666666667
2L.2045029998777	0.0168539325842697	0	0	0	0	0	0
2L.741589724772	0.0251256281407035	0.00952380952380952	0.0693069306930693	0.0210526315789474	0.0210526315789474	0.0229885057471264	0
2L.3027636759699	0.0355871886120996	0.0108695652173913	0.0457516339869281	0.0410958904109589	0	0	0
2L.3711483461336	0.008	0.00694444444444444	0.0232558139534884	0.0324324324324324	0.01875	0	0
2L.1733990434830	0.0134529147982063	0	0	0	0	0	0
2L.985638958826	0.0616438356164384	0.0583333333333333	0.0431034482758621	0.0144927536231884	0	0	0.00793650793650794
2L.7402393035807	0.38728323699422	0.424778761061947	0.427884615384615	0.451612903225806	0.494252873563218	0.578947368421053	0.448275862068966
2L.6800786989812	0.147887323943662	0.0879120879120879	0.261261261261261	0.353260869565217	0.285714285714286	0.205128205128205	0.142857142857143
2L.744703662848	0.0346820809248555	0	0	0	0	0	0
2L.239461307713	0.0441640378548896	0.0284090909090909	0.0373134328358209	0.0714285714285714	0.104761904761905	0.0980392156862745	0.0583333333333333
2L.8639635402556	0.179487179487179	0.133333333333333	0.136690647482014	0.228571428571429	0.147540983606557	0.0425531914893617	0.053030303030303
2L.1375972748699	0.0062111801242236	0	0	0	0	0	0
2L.583607359312	0.438502673796791	0.373626373626374	0.389473684210526	0.206896551724138	0.142857142857143	0.285714285714286	0.278688524590164
2L.5952795906362	0.00975609756097561	0	0	0	0	0	0
2L.204349128699	0.253393665158371	0.196261682242991	0.306569343065693	0.354166666666667	0.311111111111111	0.353658536585366	0.269736842105263
2L.4541729897819	0.0165016501650165	0.0169491525423729	0.0175438596491228	0.115646258503401	0.0617283950617284	0.0629370629370629	0.0357142857142857
2L.4092329787683	0.0974025974025974	0.0618556701030928	0.0909090909090909	0.148148148148148	0.135922330097087	0.188524590163934	0.153153153153153
2L.886756063153	0.00602409638554217	0	0	0	0	0	0
2L.9514468309172	0.00549450549450549	0	0.0909090909090909	0.0285714285714286	0.021505376344086	0.0103092783505155	0
2L.2942045015848	0.0638297872340425	0.0517241379310345	0.0365853658536585	0.025	0.0508474576271186	0.0579710144927536	0.015625
2L.3750316453546	0.0213903743315508	0.0625	0.0719424460431655	0	0.0133333333333333	0.0441176470588235	0.0253164556962025
2L.3888188199752	0.00970873786407767	0.0224719101123595	0.0529801324503311	0.119047619047619	0.148648648648649	0.205882352941176	0.0634920634920635
2L.3641873648919	0.0263157894736842	0.0147058823529412	0.0206185567010309	0.0151515151515152	0.075187969924812	0.0684931506849315	0.0175438596491228
2L.2329356424316	0.114093959731544	0.08	0.0833333333333333	0	0	0	0
2L.6256667525888	0.0758928571428571	0.125925925925926	0.197080291970803	0.155	0.206521739130435	0.16	0.129411764705882
2L.2871379964020	0.263565891472868	0.244755244755245	0.373913043478261	0.232558139534884	0.268041237113402	0.341772151898734	0.231707317073171
2L.366386432074	0.0105263157894737	0	0	0	0	0	0
2L.7238313867060	0.0357142857142857	0.102272727272727	0.0390625	0.0416666666666667	0.0307692307692308	0.116666666666667	0.046875
2L.1853862136495	0.0942028985507246	0.00980392156862745	0.0186335403726708	0	0	0	0
2L.3167519719312	0.134969325153374	0.0393700787401575	0.133928571428571	0.0857142857142857	0.116279069767442	0.145454545454545	0.0970873786407767
2L.5435278182579	0.145077720207254	0.158415841584158	0.113636363636364	0.169230769230769	0.112	0.22093023255814	0.206896551724138
2L.2240782736206	0.00490196078431373	0	0.0131578947368421	0.0945945945945946	0.0982142857142857	0.0769230769230769	0.0555555555555556
2L.8554641681191	0.120141342756184	0.0476190476190476	0.118110236220472	0.0793650793650794	0.134453781512605	0.0666666666666667	0.0714285714285714
2L.8312807168814	0	0.0307692307692308	0.0277777777777778	0.0576923076923077	0.106796116504854	0.0921052631578947	0.153846153846154
2L.9911996420589	0.0132978723404255	0.0117647058823529	0	0.00595238095238095	0.0136986301369863	0	0
2L.7383900526072	0.313829787234043	0.380952380952381	0.554054054054054	0.536082474226804	0.56140350877193	0.463414634146341	0.42
2L.783083831908	0.0104712041884817	0.0178571428571429	0	0.0256410256410256	0	0	0
2L.7840969148077	0.0364583333333333	0.0291970802919708	0.0232558139534884	0.0934579439252336	0.0373134328358209	0	0.0141843971631206
2L.7127014848837	0.00671140939597315	0	0.015625	0	0.0120481927710843	0	0
2L.3243396331901	0.0320855614973262	0.0423728813559322	0.076271186440678	0.06	0	0.0380952380952381	0.032967032967033
2L.1676380395724	0.130208333333333	0.19047619047619	0.107142857142857	0.0808080808080808	0.105882352941176	0.0886075949367089	0.0408163265306122
2L.1992343846838	0.0348837209302326	0.0531914893617021	0.00740740740740741	0.0285714285714286	0.0666666666666667	0	0.0169491525423729
2L.7381437768066	0.00454545454545455	0	0	0	0	0	0
2L.4982713563206	0.0182926829268293	0	0.00704225352112676	0.0245901639344262	0.010752688172043	0.0102040816326531	0
2L.3356196142422	0.107843137254902	0.106060606060606	0.0526315789473684	0.03125	0.0909090909090909	0.0217391304347826	0.0161290322580645
2L.3556745134865	0.0935672514619883	0.177966101694915	0.165354330708661	0.188118811881188	0.224489795918367	0.160714285714286	0.105633802816901
2L.2004900594454	0.423255813953488	0.513513513513513	0.508771929824561	0.576470588235294	0.487603305785124	0.575757575757576	0.478260869565217
2L.1249341022679	0.134408602150538	0.0752688172043011	0.168	0.142857142857143	0.0612244897959184	0.114942528735632	0.0943396226415094
2L.6332330449684	0.22027972027972	0.09	0.12396694214876	0.122448979591837	0.160919540229885	0.0675675675675676	0.160493827160494
2L.8787792786640	0.0179640718562874	0.0106382978723404	0.0135135135135135	0.0476190476190476	0	0	0
2L.9006848666900	0.0173160173160173	0	0	0	0	0	0
2L.2476329273047	0.00552486187845304	0	0	0	0	0	0
2L.7904553053431	0.0357142857142857	0.0714285714285714	0.126984126984127	0.0384615384615385	0.0476190476190476	0.02	0.0333333333333333
2L.3081949395954	0.465116279069767	0.423611111111111	0.460431654676259	0.24390243902439	0.196428571428571	0.243478260869565	0.381443298969072
2L.8227362719571	0.140495867768595	0.147058823529412	0.167832167832168	0.136842105263158	0.213333333333333	0.122448979591837	0.189320388349515
2L.5904161088093	0.0557620817843866	0.0134228187919463	0.016260162601626	0.0153846153846154	0	0	0.0333333333333333
2L.6832795229399	0.212962962962963	0.186813186813187	0.116666666666667	0.0352941176470588	0.0392156862745098	0.0777777777777778	0.0161290322580645
2L.2579979712304	0.106280193236715	0.0704225352112676	0.0928571428571429	0.114285714285714	0.267326732673267	0.142857142857143	0.19672131147541
2L.386249701566	0.0229007633587786	0.0641025641025641	0.0671641791044776	0.0487804878048781	0.108108108108108	0.0517241379310345	0.0363636363636364
2L.1329491923335	0.00523560209424084	0	0	0	0	0	0
2L.7630909978444	0.062111801242236	0.148936170212766	0.149350649350649	0.145454545454545	0.136363636363636	0.168421052631579	0.169014084507042
2L.9150155102221	0.119565217391304	0.151515151515152	0.207547169811321	0.0603448275862069	0	0	0.0151515151515152
2L.7931799968015	0	0.0153846153846154	0	0.00632911392405063	0	0	0
2L.8632062218966	0.0397727272727273	0.0112359550561798	0	0	0	0	0
2L.1990735180794	0.0387323943661972	0.0714285714285714	0.0253164556962025	0.03125	0.016304347826087	0	0
2L.8438620474382	0.0804597701149425	0.0423728813559322	0.03125	0.111111111111111	0	0.021978021978022	0.00909090909090909
2L.9058522423248	0.262773722627737	0.201834862385321	0.0689655172413793	0.104938271604938	0.0614035087719298	0.078125	0.0813953488372093
2L.607417776654	0.254310344827586	0.172413793103448	0.178947368421053	0.176470588235294	0.168	0.416666666666667	0.3
2L.2854986624015	0.0160427807486631	0	0	0	0	0	0
2L.2699913019444	0.0337837837837838	0.029126213592233	0.0247933884297521	0.0409356725146199	0.037037037037037	0.0740740740740741	0.0188679245283019
2L.795680820959	0.00381679389312977	0.027027027027027	0.0265486725663717	0.0617283950617284	0.0467289719626168	0.0245901639344262	0.0128205128205128
2L.5364123524066	0.00396825396825397	0	0	0	0	0	0
2L.4716978040781	0.188365650969529	0.241379310344828	0.300653594771242	0.456521739130435	0.348214285714286	0.433962264150943	0.433962264150943
2L.704326762549	0.00956937799043062	0	0	0	0.0158730158730159	0	0
2L.1410010258403	0.455555555555556	0.390804597701149	0.53448275862069	0.482954545454545	0.354430379746835	0.427184466019417	0.377777777777778
2L.1903186648459	0.528089887640449	0.511111111111111	0.416666666666667	0.538461538461538	0.395833333333333	0.347826086956522	0.522388059701492
2L.465844588482	0.0176991150442478	0.0238095238095238	0.00662251655629139	0.0666666666666667	0.038961038961039	0.018018018018018	0.0157068062827225
2L.4645066421055	0.0716612377850163	0.134228187919463	0.0434782608695652	0.110526315789474	0.126760563380282	0.0413793103448276	0.0814814814814815
2L.2832477308929	0.229437229437229	0.201388888888889	0.142857142857143	0.13	0.123711340206186	0.147368421052632	0.153225806451613
2L.6742135920160	0.0204081632653061	0	0.0294117647058824	0.00636942675159236	0.0181818181818182	0.0188679245283019	0.0569105691056911
2L.6536433590248	0.00591715976331361	0	0	0	0	0	0
2L.1908770344046	0.0111111111111111	0	0	0	0	0	0
2L.4520196701872	0.0448717948717949	0.00900900900900901	0	0	0	0	0
2L.4334180348376	0.0168918918918919	0.0533333333333333	0.00719424460431655	0	0	0	0
2L.3631291381207	0.204545454545455	0.37037037037037	0.19047619047619	0.40506329113924	0.403361344537815	0.416666666666667	0.319327731092437
2L.3012360431219	0.0437956204379562	0.0333333333333333	0	0	0	0	0
2L.4239735867116	0.0653266331658292	0.0649350649350649	0.0545454545454545	0.0655737704918033	0.0819672131147541	0.0681818181818182	0.0588235294117647
2L.3705189074507	0.0604026845637584	0.0574712643678161	0.0476190476190476	0.025	0.0161290322580645	0.0227272727272727	0
2L.4553989552983	0.246305418719212	0.238095238095238	0.238095238095238	0.173913043478261	0.226415094339623	0.189473684210526	0.308333333333333
2L.7044030707677	0.0147783251231527	0.00826446280991736	0.00917431192660551	0	0	0	0
2L.6032124731619	0.0262008733624454	0.025974025974026	0.0198675496688742	0.0380952380952381	0.00680272108843537	0.032520325203252	0.0261437908496732
2L.4408911315116	0	0.00735294117647059	0	0	0	0	0
2L.3336504720145	0.0992647058823529	0.11864406779661	0.109243697478992	0.128205128205128	0.153061224489796	0.0886075949367089	0.151515151515152
2L.4839096280892	0.00427350427350427	0	0	0	0	0	0
2L.6704806554904	0	0.0113636363636364	0	0	0	0	0.0106382978723404
2L.74671224860	0.031055900621118	0	0	0	0	0	0
2L.4629085279017	0.03125	0.0625	0.0886075949367089	0.0173913043478261	0	0	0.02
2L.591388130710	0.136363636363636	0.162162162162162	0.19047619047619	0.188235294117647	0.32089552238806	0.2	0.272189349112426
2L.7480091182464	0.0186335403726708	0.0116279069767442	0	0	0	0	0
2L.4208557998862	0.0416666666666667	0.043859649122807	0.0143884892086331	0	0	0	0
2L.3707499626576	0.0139372822299652	0	0	0	0	0	0
2L.6653019041107	0.118694362017804	0.049079754601227	0.0958904109589041	0.0511363636363636	0.134328358208955	0.106741573033708	0.108695652173913
2L.2062517658282	0.0045662100456621	0	0	0	0	0	0
2L.8575898810289	0.0258064516129032	0.0428571428571429	0.00970873786407767	0.0211640211640212	0	0.0128205128205128	0.0123456790123457
2L.7777618591028	0.0242424242424242	0.00813008130081301	0	0	0	0	0
2L.5279791435585	0.00643086816720257	0.0176991150442478	0.0483870967741935	0	0	0	0
2L.6181889398568	0.185430463576159	0.28735632183908	0.225806451612903	0.310880829015544	0.515151515151515	0.603960396039604	0.588235294117647
2L.705787896476	0.0224719101123595	0.0394736842105263	0	0.0353982300884956	0.012987012987013	0	0.029126213592233
2L.3394139774901	0.0714285714285714	0.0378787878787879	0	0.00938967136150235	0	0	0.00826446280991736
2L.7035266802094	0.00852272727272727	0.00595238095238095	0.0507246376811594	0.0416666666666667	0.027027027027027	0.0258620689655172	0.0265486725663717
2L.7176231576041	0.0245901639344262	0	0	0	0.0263157894736842	0.025974025974026	0
2L.5906891554249	0.0601092896174863	0.0549450549450549	0.0481927710843374	0.0188679245283019	0.0144927536231884	0.0126582278481013	0.115384615384615
2L.1063329378678	0.325	0.346938775510204	0.471590909090909	0.466101694915254	0.475	0.472	0.392307692307692
2L.3145494503784	0.0666666666666667	0.0783132530120482	0.0512820512820513	0.0493273542600897	0.034965034965035	0.0368098159509202	0.025
2L.4343960719575	0.034965034965035	0.0681818181818182	0.0267857142857143	0	0	0	0
2L.2633178932892	0	0.025974025974026	0	0.0151515151515152	0.037037037037037	0	0
2L.3997552080530	0.018796992481203	0	0	0	0	0	0
2L.1421415269330	0.0584415584415584	0.0168067226890756	0.00699300699300699	0	0	0	0
2L.6398067304497	0.195767195767196	0.247524752475248	0.14	0.0303030303030303	0.0630630630630631	0.128205128205128	0.0660377358490566
2L.6669025787474	0.247524752475248	0.164285714285714	0.253731343283582	0.219047619047619	0.261904761904762	0.225490196078431	0.211678832116788
2L.2192003214817	0.265625	0.175925925925926	0.0434782608695652	0.0913978494623656	0.0847457627118644	0.0594059405940594	0.05
2L.9494216403344	0.0398230088495575	0.0701754385964912	0.0612244897959184	0.0520833333333333	0.0629370629370629	0.0843373493975904	0.0828025477707006
2L.5600533264955	0.0625	0.0229885057471264	0.0459770114942529	0.075	0.0714285714285714	0.0714285714285714	0.126760563380282
2L.4569038606688	0.0106951871657754	0	0	0	0	0	0
2L.8816314101261	0.096875	0.015748031496063	0	0	0	0	0
2L.2750016827298	0.0729166666666667	0.103174603174603	0.176470588235294	0.0888888888888889	0.148936170212766	0.210526315789474	0.101123595505618
2L.5153905112217	0.0114068441064639	0.0317460317460317	0.0333333333333333	0	0.0205479452054795	0.0114942528735632	0
2L.1417389567129	0.00290697674418605	0.0125786163522013	0.00719424460431655	0.0535714285714286	0.00961538461538462	0.0408163265306122	0.0288461538461538
2L.541358595298	0.120622568093385	0.0952380952380952	0.0666666666666667	0.0714285714285714	0.0442477876106195	0	0.0169491525423729
2L.4499704978652	0.0100671140939597	0.0335570469798658	0.0410958904109589	0.0101522842639594	0.0405405405405405	0.0944444444444444	0.119760479041916
2L.2504798615755	0.00917431192660551	0.0101010101010101	0.00719424460431655	0.0151515151515152	0.00763358778625954	0	0.00595238095238095
2L.8182089984922	0.0532544378698225	0.0675675675675676	0.0529801324503311	0.105263157894737	0.0943396226415094	0.08	0.037037037037037
2L.3975536818768	0.0498220640569395	0.116883116883117	0.0816326530612245	0.0333333333333333	0.0167597765363128	0.0294117647058824	0
2L.1304349349526	0.032967032967033	0.036697247706422	0	0	0	0	0
2L.6425312088193	0.0043859649122807	0.0181818181818182	0.0454545454545455	0.0363636363636364	0.0144927536231884	0.0579710144927536	0.0677966101694915
2L.790668840237	0.046875	0.181818181818182	0.112676056338028	0.125	0	0.0540540540540541	0.0136986301369863
2L.5831692055043	0.004	0	0	0	0	0	0
2L.7222863543683	0.0155440414507772	0.0173913043478261	0	0	0	0	0
2L.3808169993380	0.0642201834862385	0.0833333333333333	0.177966101694915	0.102941176470588	0.12781954887218	0.108108108108108	0.158730158730159
2L.9945040693503	0.0837696335078534	0.0388349514563107	0.0545454545454545	0.037037037037037	0.0365853658536585	0.0384615384615385	0.0652173913043478
2L.5602033088323	0	0	0	0	0.00709219858156028	0	0
2L.2128395403825	0.0423280423280423	0.0336134453781513	0	0.0222222222222222	0.0416666666666667	0.0224719101123595	0.0277777777777778
2L.264127815261	0.0397727272727273	0.049079754601227	0.0445859872611465	0	0.040983606557377	0.00806451612903226	0
2L.2142992618392	0.0135135135135135	0.0114942528735632	0	0	0	0	0
2L.1000077803791	0.144385026737968	0.0487804878048781	0.109243697478992	0.129411764705882	0.122641509433962	0.0909090909090909	0.0714285714285714
2L.2819692190484	0.467741935483871	0.484848484848485	0.405797101449275	0.378378378378378	0.452631578947368	0.341772151898734	0.413793103448276
2L.8959814722973	0.461111111111111	0.42962962962963	0.47008547008547	0.574074074074074	0.428571428571429	0.515789473684211	0.546511627906977
2L.5370104574077	0.0454545454545455	0.0198019801980198	0.038961038961039	0.0886075949367089	0.0650406504065041	0.120481927710843	0.0701754385964912
2L.1192854471258	0.223404255319149	0.247619047619048	0.186567164179104	0.159340659340659	0.0256410256410256	0.0222222222222222	0.0185185185185185
2L.7063766688306	0.0229885057471264	0	0.0194805194805195	0.0126582278481013	0.0214285714285714	0.0273972602739726	0.0202702702702703
2L.4103550427020	0.248648648648649	0.181034482758621	0.162162162162162	0.128205128205128	0.166666666666667	0.0555555555555556	0.16
2L.8238697013163	0.032258064516129	0.051948051948052	0.220338983050847	0.107142857142857	0.102272727272727	0.0666666666666667	0.154929577464789
2L.4046145667879	0.00598802395209581	0	0	0	0	0	0
2L.7575581055041	0.0460526315789474	0.0598290598290598	0.0853658536585366	0.078125	0.0549450549450549	0.0537634408602151	0.0357142857142857
2L.957955044283	0.0101522842639594	0.01	0	0	0	0	0
2L.9666832393191	0.119047619047619	0.144	0.142857142857143	0.119402985074627	0.204081632653061	0.161676646706587	0.159663865546218
2L.4248856513482	0.0161290322580645	0	0	0	0	0	0
2L.2603869859717	0.107734806629834	0.247311827956989	0.333333333333333	0.409090909090909	0.401869158878505	0.41025641025641	0.320754716981132
2L.7101557380610	0.3671875	0.389830508474576	0.366666666666667	0.379310344827586	0.25	0.395061728395062	0.385542168674699
2L.14940990241	0.0180722891566265	0.00699300699300699	0	0.00492610837438424	0	0	0
2L.5833300027455	0.0206185567010309	0.0204081632653061	0	0.0459183673469388	0.00892857142857143	0.0186915887850467	0.00884955752212389
2L.3749797314460	0.0148148148148148	0	0	0	0	0	0
2L.2429756505933	0.0480769230769231	0.197080291970803	0.213740458015267	0.243243243243243	0.339449541284404	0.345238095238095	0.424242424242424
2L.1545713742242	0.0689655172413793	0.161290322580645	0.214285714285714	0.0625	0.0555555555555556	0.173913043478261	0.113207547169811
2L.3644028321231	0.0337078651685393	0.0396039603960396	0.0206185567010309	0	0.0212765957446809	0.0194174757281553	0
2L.2356201275401	0.0895522388059701	0.0465116279069767	0.0757575757575758	0.08	0.131147540983607	0.241379310344828	0.1640625
2L.4686133323248	0.0392156862745098	0.0272727272727273	0.0588235294117647	0.168421052631579	0.179775280898876	0.102564102564103	0.0612244897959184
2L.1259949387719	0.462809917355372	0.416666666666667	0.406593406593407	0.641025641025641	0.602150537634409	0.548387096774194	0.470588235294118
2L.7777580919666	0.446327683615819	0.43956043956044	0.540540540540541	0.513513513513513	0.5	0.488372093023256	0.472222222222222
2L.6848834833420	0	0	0	0.0289855072463768	0.00909090909090909	0	0
2L.4371705594200	0.0290697674418605	0.0707070707070707	0.133928571428571	0.208955223880597	0.294871794871795	0.21875	0.25
2L.6459038889974	0.12621359223301	0.271739130434783	0.024390243902439	0.00970873786407767	0.0247933884297521	0.0348837209302326	0.0178571428571429
2L.2433482441504	0.25	0.132530120481928	0.163636363636364	0.125	0.315217391304348	0.311688311688312	0.252525252525253
2L.5696967428399	0.076555023923445	0.102189781021898	0.1	0.119047619047619	0.0526315789473684	0.0113636363636364	0.0224719101123595
2L.6054335542013	0.201646090534979	0.232758620689655	0.2	0.251748251748252	0.5	0.319327731092437	0.277227722772277
2L.6200397297412	0.0162337662337662	0.00675675675675676	0	0.00625	0	0.00546448087431694	0
2L.1365856317642	0.215189873417722	0.136752136752137	0.043859649122807	0.0203045685279188	0	0	0
2L.4586703621643	0.0236686390532544	0.0634920634920635	0.0357142857142857	0.0459183673469388	0.104	0.0672268907563025	0.116279069767442
2L.8301947564301	0.150793650793651	0.246575342465753	0.375	0.423076923076923	0.272727272727273	0.227272727272727	0.396825396825397
2L.2880157111193	0.318840579710145	0.485714285714286	0.345588235294118	0.426829268292683	0.27027027027027	0.271604938271605	0.330708661417323
2L.479134606233	0	0	0	0	0	0.0222222222222222	0.00704225352112676
2L.2155831665133	0.39622641509434	0.509615384615385	0.59349593495935	0.488888888888889	0.576470588235294	0.55	0.471910112359551
2L.3141425208362	0.0101522842639594	0	0	0	0	0	0
2L.8983889721774	0.251461988304094	0.29	0.347368421052632	0.256756756756757	0.283950617283951	0.225352112676056	0.326086956521739
2L.7256467618996	0.0538116591928251	0.0803571428571429	0.240384615384615	0.222222222222222	0.197368421052632	0.242718446601942	0.142857142857143
2L.3994896486698	0.0506329113924051	0	0	0	0	0	0
2L.7994807434878	0.0186335403726708	0	0	0	0	0	0
2L.2942147171436	0.20625	0.12962962962963	0.214285714285714	0.157894736842105	0.133858267716535	0.16	0.164179104477612
2L.7166403042959	0.0436893203883495	0.117647058823529	0.0387096774193548	0.087962962962963	0.0480769230769231	0	0.0174418604651163
2L.1556397861342	0.00432900432900433	0.0151515151515152	0.0320855614973262	0.0151515151515152	0.024390243902439	0.0333333333333333	0
2L.9597668878314	0.281553398058252	0.228915662650602	0.234042553191489	0.296703296703297	0.384146341463415	0.317307692307692	0.376344086021505
2L.5348324302724	0.0909090909090909	0.0597014925373134	0.195652173913043	0.218181818181818	0.176470588235294	0.222222222222222	0.224137931034483
2L.4442484250463	0.102564102564103	0.036697247706422	0.0650406504065041	0.0255102040816327	0.0520833333333333	0.0789473684210526	0
2L.2413648871058	0.405	0.382352941176471	0.371794871794872	0.222222222222222	0.159663865546218	0.161290322580645	0.234848484848485
2L.7794289345527	0.028169014084507	0.0128205128205128	0	0	0	0	0
2L.1521767668172	0.0224719101123595	0.0465116279069767	0.016	0.0231481481481481	0.0113636363636364	0.00909090909090909	0.00884955752212389
2L.922442802849	0.0182926829268293	0.0151515151515152	0.0555555555555556	0.05	0.0120481927710843	0.0120481927710843	0.0151515151515152
2L.4944044465280	0.0078125	0.0105263157894737	0.00892857142857143	0	0	0	0
2L.6340147045649	0.0463576158940397	0	0.0344827586206897	0.0402298850574713	0.038961038961039	0.0106382978723404	0.0617283950617284
2L.1986303873037	0.0318181818181818	0.0466666666666667	0.0833333333333333	0.08	0.0555555555555556	0.0642201834862385	0.12
2L.4399620041467	0.00315457413249211	0	0	0	0.00869565217391304	0	0
2L.295585327313	0.0109489051094891	0	0.0133333333333333	0	0	0	0
2L.671464553993	0.0653846153846154	0.016260162601626	0	0	0	0	0
2L.9828996130152	0.0050761421319797	0.0693069306930693	0.0769230769230769	0.0465116279069767	0	0	0
2L.3698594352890	0.115702479338843	0.103896103896104	0.11864406779661	0.228070175438596	0.106060606060606	0.219512195121951	0.0925925925925926
2L.5087931877010	0.480769230769231	0.496774193548387	0.488372093023256	0.444444444444444	0.348684210526316	0.21551724137931	0.22972972972973
2L.8476096103997	0.048951048951049	0	0.0341880341880342	0	0	0	0
2L.7546301627330	0.105633802816901	0.112903225806452	0.173333333333333	0.163841807909605	0.0674157303370786	0.0596026490066225	0.024
2L.1059083974658	0.00546448087431694	0.0283018867924528	0.0170940170940171	0.0458715596330275	0.02	0.0123456790123457	0.0202020202020202
2L.2080489527405	0.497716894977169	0.258620689655172	0.376068376068376	0.527777777777778	0.490740740740741	0.434210526315789	0.484375
2L.9697789318227	0.263768115942029	0.331325301204819	0.251851851851852	0.16	0.208791208791209	0.170454545454545	0.224719101123595
2L.5292607244869	0.0258064516129032	0.02	0	0	0	0	0
2L.2032852359834	0.00967741935483871	0	0	0	0	0	0
2L.4411072053426	0.0154639175257732	0.0246913580246914	0.0148148148148148	0	0	0	0
2L.4604923106901	0.573099415204678	0.349206349206349	0.248175182481752	0.252380952380952	0.148148148148148	0.174603174603175	0.174698795180723
2L.3617443566846	0.00673400673400673	0	0.0158730158730159	0.0124223602484472	0.0289855072463768	0.0191082802547771	0.0247933884297521
2L.6059069953461	0.157303370786517	0.16260162601626	0.088	0.0566037735849057	0.125	0.166666666666667	0.0610687022900763
2L.7960521317257	0.00675675675675676	0.038961038961039	0.032258064516129	0	0	0	0
2L.9971189592520	0.309623430962343	0.214285714285714	0.454545454545455	0.314285714285714	0.241830065359477	0.212121212121212	0.197674418604651
2L.1201328216765	0.0189873417721519	0.0165289256198347	0	0.028735632183908	0.00884955752212389	0	0
2L.9872371655971	0.0222222222222222	0.0379746835443038	0.0121951219512195	0.0169491525423729	0	0	0
2L.5096212010724	0.0119760479041916	0.0101010101010101	0.00699300699300699	0	0.0119047619047619	0	0
2L.7198337765313	0.0387931034482759	0.04	0.09375	0.0136986301369863	0.00662251655629139	0	0
2L.5376794799591	0.0045045045045045	0	0	0	0	0	0
2L.9521514714404	0.31547619047619	0.247619047619048	0.251968503937008	0.0927835051546392	0.0810810810810811	0.0581395348837209	0.121951219512195
2L.2110571867246	0.165714285714286	0.184782608695652	0.311475409836066	0.378947368421053	0.297619047619048	0.34	0.333333333333333
2L.3397571933598	0.169902912621359	0.161538461538462	0.355072463768116	0.314606741573034	0.451923076923077	0.363636363636364	0.42483660130719
2L.943922999032	0.28804347826087	0.48936170212766	0.390804597701149	0.395833333333333	0.52112676056338	0.292682926829268	0.476190476190476
2L.3736218767583	0.0103626943005181	0.025	0	0.0158730158730159	0	0	0
2L.6598757306380	0.0829268292682927	0.0555555555555556	0.0275862068965517	0.0510204081632653	0.0795454545454545	0.00980392156862745	0.00769230769230769
2L.8876967334647	0.0122699386503067	0.018348623853211	0.031413612565445	0	0.0125	0	0
2L.6034268735883	0.00568181818181818	0	0	0	0	0	0
2L.4224425301924	0.0581395348837209	0.0476190476190476	0	0.0113636363636364	0	0.0136986301369863	0
2L.3321308046275	0.0518518518518519	0.0338983050847458	0.111111111111111	0	0	0	0
2L.8941601885737	0.468468468468468	0.422077922077922	0.513888888888889	0.451456310679612	0.565217391304348	0.455089820359281	0.451612903225806
2L.4039478449173	0.00598802395209581	0	0	0	0	0	0
2L.6599715190086	0.148305084745763	0.0720720720720721	0	0.0232558139534884	0.0632911392405063	0.0181818181818182	0.0869565217391304
2L.7114839475023	0.0628930817610063	0.105263157894737	0.0689655172413793	0.17258883248731	0.133858267716535	0.0689655172413793	0.0234375
2L.1777289810504	0.0478723404255319	0.0434782608695652	0.0374331550802139	0.0645161290322581	0.173333333333333	0.220588235294118	0.3125
2L.5496151666820	0.0897435897435897	0.0943396226415094	0.0666666666666667	0.054421768707483	0.0746268656716418	0.0448717948717949	0.0141843971631206
2L.595581115061	0.0303030303030303	0.0208333333333333	0.0285714285714286	0.00591715976331361	0.0131578947368421	0.0119760479041916	0.015625
2L.5186784873663	0.0166112956810631	0.0143884892086331	0.0078740157480315	0	0.0169491525423729	0.0181818181818182	0.0113636363636364
2L.4158829648802	0.03125	0.0470588235294118	0.0145985401459854	0.0588235294117647	0.0897435897435897	0.169014084507042	0.122448979591837
2L.8877800639770	0.00307692307692308	0	0	0	0	0	0
2L.6903606497473	0.114583333333333	0.182539682539683	0.0703125	0.0505050505050505	0.131147540983607	0.0813953488372093	0.0459770114942529
2L.4864672186496	0.0172413793103448	0.0170940170940171	0	0	0	0	0
2L.3006800152607	0.0121951219512195	0.0208333333333333	0	0	0	0	0
2L.9202022598028	0	0	0.00537634408602151	0.012987012987013	0	0.0112359550561798	0
